Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10
Gene1753	1.07960897479388	0.0939210009662004	0.697787054709663	0.110544093203163	0.320134662014677	0.542997787313961	0.107758729249516	0.739881614463633	0.0851112515124404	1.05374217348004
Gene1754	3.1223351227343	3.25525759127311	3.91595564525589	2.6981386770512	2.41678179838807	4.84659939817433	4.68610766196314	3.60655816491605	4.65569022014	3.4142995841112
Gene1755	-0.0333013159507825	-0.224010892515953	-0.551960398321673	-0.53195257627868	1.10664923481259	-0.549956679015512	-0.174828760013894	-0.570643182399551	-0.0217635303029116	-0.534938746551363
Gene1756	4.86636319592544	5.89720672508351	4.81734798105467	5.16588803013703	5.40936271770754	5.60183213875315	6.01459150951067	7.151127318723	6.20813156057785	7.51518264234603
Gene1757	6.40250506138373	7.2772288172807	6.24646838136061	7.28970969027758	6.90277685463494	5.32381430092187	4.65249492682718	3.59523154021662	5.0600757370479	3.37856630956726
Gene1758	5.94049599271625	4.94784677294756	5.90561159659743	4.35309964306166	3.96120399693515	4.15701501252849	4.61318391647183	3.54295459798021	4.26105621281405	4.81689628430494
Gene1759	0.0518933632714652	-0.258548925823577	-0.25914064283107	-0.227895150020081	0.0644128320236869	0.104552736717467	1.89318527579063	1.24151170494282	-0.275582037527015	-0.232501770482789
Gene1760	6.14681901425438	6.48494070602067	5.0397736282451	6.1107041123552	6.63229210548899	7.9943860505373	7.58234266330541	7.97846373577952	6.58581276390522	7.54412426700434
Gene1761	6.66801551582653	7.35077299869195	7.8725319336029	6.49740389334794	8.17921731379902	5.07368246961978	4.67200363568417	4.83760406355586	4.62181072563306	4.82372708104365
Gene1762	3.56652037817589	3.46642087413955	4.66246433916239	4.05166530793501	4.90799075488258	4.74958887309523	3.80032546774942	5.07821418783246	5.08430807493546	4.63397541379853
Gene1763	1.30157485962057	0.833206690545874	1.66079440122313	0.911700075927566	1.1478491159268	0.631989679590707	0.384906944930559	0.910899439355515	0.59683540121682	0.385215247898188
Gene1764	1.43499622008039	2.66295276542394	0.738123059352427	3.07685773107514	2.51836665873608	1.32286442321441	1.13320521898986	1.21075421189736	1.45162434843357	1.13429756717465
Gene1765	4.73793839700467	5.70319270948725	5.243981769672	5.51079027545187	6.30612009344402	5.29578089009206	6.25307503093751	6.9473606715927	5.92672096288366	6.7243026695699
Gene1766	2.32716035536991	1.85527305946691	1.38429174525221	3.99466697996275	2.62007101676345	3.24323757658761	1.11396570497084	2.85633843402685	2.9400771969409	1.11491317720843
Gene1767	0.702985729458543	0.752715507768611	1.27768433424054	0.610729614280474	0.540346671765896	1.28984624402665	0.330976273841158	0.297486764838353	0.712920113398483	1.13766168804462
Gene1768	3.55107817427974	3.31722886679104	3.89597414261617	4.02191293658763	3.44783684042451	2.249985333381	1.95660427826073	1.72386928242957	1.78083750891909	2.17793242227423
Gene1769	2.62447777360958	3.59288266561426	1.84528179532539	2.53344438391228	1.59857138809047	2.67553521200729	1.9460347744958	2.12883546555194	1.59953014524201	1.9475866351197
Gene1770	5.0561304548832	5.56910430433228	6.86209877084427	5.43317919289766	5.7335058219507	7.53256888377291	6.71177734013144	7.77325206705066	6.96505819810721	7.20566209043978
Gene1771	-1.27726204966595	-1.25582230168474	-1.42871240629968	-1.41078203063083	-1.29281877797364	-1.42686041014905	-1.064119781621	-1.43846324240848	-1.43715261878743	-1.41338569074162
Gene1772	5.61717363603841	6.15963121741055	6.061490515064	5.95359956338487	6.27432699445848	5.32723492972147	5.07795935946654	5.74620699149032	5.87263761414215	5.18497561048112
Gene1773	5.79419849098332	5.9088652421105	5.08761678029258	5.20395916936482	5.44633018786965	5.21746258923229	5.72458305067836	4.31491668484754	4.71976305999073	4.2602242320465
Gene1774	1.09726737567779	0.95493001073955	0.479610357018075	0.5290792193018	0.459022744889495	0.249575361288878	1.03669298288326	0.738161404094795	0.454580787666866	0.521623268631887
Gene1775	3.76801086968515	4.61227002555366	3.9792511500798	3.9055700711938	4.22611552525501	5.09728362023093	6.16993667625252	5.1343123938867	5.09248315378778	5.44213094819718
Gene1776	3.64313332337806	3.27599995872955	3.63683625934917	4.59563836569639	4.33222942602382	5.30936782907797	4.79495813613774	4.90752678285503	4.70824484507306	5.23892827298027
Gene1777	5.29545875133848	5.09176093326869	4.45496914357044	3.91184065456466	5.14107805157566	2.56807615668909	2.52969585667086	1.7958631220711	1.8684856343132	1.79859723958907
Gene1778	2.67668855715054	4.08717936106	2.65833770519796	3.89768222537028	2.35146493606568	3.13579312961307	4.17172264745234	4.15968065340064	3.5340484868358	4.41640651653243
Gene1779	6.03312986216007	5.79672740884055	5.8366210961496	5.22315355822753	4.66894781362668	4.68321707676477	5.09515509394306	3.74714245284044	4.9479942141278	3.75082718804141
Gene1780	4.44977531500398	2.95685111411824	2.11348022968083	3.37310724031953	2.44761900088114	4.34962913414311	5.4375896872641	2.76342820000004	4.7313716101312	5.3443687555415
Gene1781	3.58594176283001	4.547445633625	4.5055932567883	4.60362492143108	4.80814894399716	4.48937142263714	5.26562071063825	4.58377228810029	5.04084402099116	3.33923381410931
Gene1782	4.37928970679909	3.5096077576098	4.10801726220168	4.11901695165984	3.60358070386998	2.65920532471128	2.91039520691375	2.02766071507777	1.88941207083924	2.07744326086346
Gene1783	4.55276375000885	5.15695633537027	5.15242681764219	6.04057531896986	6.16081015391234	5.70838697805749	5.0822913225722	3.65663249916853	5.24230998505908	5.45633735162434
Gene1784	3.39202925403641	3.59775437655437	4.0374031284688	2.34934014961348	3.62918955481091	4.05871022731202	3.13689192063497	4.17941121848992	4.37373921360869	4.73676101971298
Gene1785	3.81584536048616	3.34309668700504	4.4224281778804	4.24676883780206	3.23517691145585	5.25522175855042	5.49499920947319	2.79272382076665	5.96257862743877	6.10151580929751
Gene1786	5.37870041891574	4.80000373460932	5.50089373063482	5.76234394633766	5.13536668354577	5.50385771039256	6.12274540015039	6.41266360374874	5.72309475030189	6.27203585746807
Gene1787	0.676536906570207	0.872673371607598	1.09651236425772	0.972151678885826	0.36320208759573	0.388565421986735	0.156808910784032	0.127969000829161	0.537720206108285	0.157027918952311
Gene1788	6.61530219746212	7.02198555716701	5.38702192676653	6.70417243793964	5.92816207793584	4.0585931922759	3.92785271656335	4.28549268827859	3.4463190035956	4.29397303158751
Gene1789	5.27849195241768	5.18425999772909	5.37542645376889	5.96819180889546	3.60077249617554	5.58853477568805	5.29488257739631	5.75816076409254	5.54523175341164	5.9501617099856
Gene1790	3.36870963933635	2.93935323474503	2.79303233915983	3.11123377695035	2.21119341112769	1.47610706302345	1.79166056823787	1.77442383379569	2.24354191972393	1.79306516214012
Gene1791	-0.27545373413119	-0.498591280283944	0.120549485770813	0.0269579907078993	0.121502619702459	-0.497642810856102	-0.488934175910864	-0.111326669835848	-0.269177453247394	-0.488778231395331
Gene1792	5.15146316979641	4.97209532755276	4.99075518085195	3.87487456078667	3.07774384970604	3.46348289368502	4.35175063736752	3.5349839068732	3.25129835132635	3.52304181470617
Gene1793	4.98091311163505	2.61985833458709	4.54385676657851	5.4113083102848	3.01897781913202	5.41043859585022	6.70936000789382	6.79827754708905	5.33868065069985	5.67746796582092
Gene1794	4.06765809299167	4.43988871983127	1.9021167131951	3.46368823804544	2.94426241271229	3.3776962834856	3.68269305401954	3.82931256649094	4.31772668216022	5.32545406547343
Gene1795	1.20663268022409	4.68996495249505	2.58933693531972	2.02361108617173	2.0302193276058	3.29401910582233	4.15423277111188	3.63897185122787	4.37364637285461	2.23244194523408
Gene1796	1.35276835923003	2.09347118598332	1.98643172376568	1.26958525768317	1.26936652951828	2.44300090956198	1.83828527205406	2.46102995291175	1.91578417032143	0.961745321424752
Gene1797	5.6204604533799	6.90848462953307	7.16899246053377	5.48112614371165	6.79947032903809	4.94411079279558	3.85786132591816	4.46691255500176	3.25793246483257	4.17805631723177
Gene1798	3.22095518059417	4.21844520935593	3.29586993645759	4.05896801402699	5.07188680711804	1.36667390206774	1.77467101419512	0.863729537274413	1.28249892580052	1.06162142091599
Gene1799	4.98575587957319	4.01188303685576	4.55417700784913	4.60423672238433	3.755467725896	5.01075908907697	5.03044020663941	5.55803369913937	5.82879657242011	5.06497208824041
Gene1800	2.82984520002658	2.44155880353626	2.85778397130325	2.82217820768874	3.17792278433296	3.10864095781506	2.24999439585154	2.92297034241819	3.12851339175366	2.7995601534555
Gene1801	3.68419703883219	3.58821326817975	4.53733980407612	4.8559543570637	1.88881932809321	1.79137639240417	1.60394201853821	2.03427844274392	2.26830830741876	1.89754328090844
Gene1802	4.2872274363201	5.89599903094524	6.21996954989348	5.16965291767669	6.03313075940773	4.89604631940252	4.88869174574195	5.5440514611045	4.90029285498265	3.68734250274065
Gene1803	5.51718982780939	5.65034122173188	5.57182789104793	5.10369043166792	4.59401802335754	5.72307995635684	5.58641649338913	4.3854016250245	5.19153873828406	5.71656413383073
Gene1804	4.16805340138143	3.70737190149275	4.52892573369049	3.39685723000879	3.98026599449623	2.92979390939867	3.61054591652851	1.76211665028926	3.19448093972532	3.93132557240665
Gene1805	2.02572594911092	2.0003668039829	1.69439478763859	1.3511530187825	3.14368627429147	2.44287296462135	1.58904974765349	0.921124258646887	2.42470590133573	2.11497462064508
Gene1806	4.08572010460575	3.80625487863544	3.94744630585451	4.19670978808166	2.35530201689073	2.68055595816498	4.11877278606055	2.63083368121166	3.74467033905974	3.4503738694712
Gene1807	8.32668519879002	7.79737803793805	8.45081560015974	8.13758574629899	8.93513865585212	9.21582797822755	9.31041605174631	10.0456437608264	9.23669840666921	8.72591269058256
Gene1808	2.2360165356616	2.19228960916319	2.18958088920017	4.11054760116192	2.79556264459896	2.8018898034027	3.38963844112815	3.04975208503595	1.9495335089166	1.92095403813309
Gene1809	2.53369105444201	2.26240403041243	3.37463397816666	2.27472739772271	1.59146293741829	1.66479476108309	2.10760939875888	1.55530253806134	2.06539330557804	2.86218812474259
Gene1810	1.65777639584702	2.01263493605432	1.57876179184389	1.22799134489913	1.24655650790622	2.76624701270185	2.61985208276864	2.87300876749319	0.815543358077242	0.883191719225611
Gene1811	6.77504329741219	6.12606222294422	5.70473892128998	7.20003817362266	4.46286581051646	4.71445283007593	5.00623845212828	5.97384991097803	4.43511080567634	5.45120615865912
Gene1812	-0.416211088791227	-0.400240493122209	-0.400686020844565	-0.376966736138842	-0.103444459161233	0.909735128058647	-0.380795990328073	-0.423120490379797	1.46391747698885	-0.0161341587366704
Gene1813	7.49081469855275	7.45183026565443	7.49626734606201	7.6264779311271	6.87823800662682	4.49609546407556	4.5611466696098	5.09512243341751	5.62665366631944	3.70226579549525
Gene1814	1.73441320733578	3.43155799215088	1.00441932709262	1.45060400159345	2.93077796328903	4.08913396074713	1.71434139530598	3.0281321852863	1.75351766180951	1.94252721934855
Gene1815	5.09104638508927	4.48188323593144	6.09590960858611	4.38139855652291	4.76726094082019	5.46464486195487	6.72309081443623	6.17225022318716	5.28856697541125	4.96742635307525
Gene1816	4.90511765878614	5.18497330446274	6.37857614068333	6.00036949153763	5.85421631771368	5.84967246571429	5.03338451595895	5.40959143023026	4.18661238919846	6.21424693457069
Gene1817	2.84313409488731	2.84858114620723	3.97124513198635	3.74052416661084	3.90324006226871	5.67198647538124	4.85375697806074	4.62589076379102	3.267660389452	2.50195632281091
Gene1818	5.79219398180391	6.29119949205485	5.99926871784306	6.077618849574	5.56432936093349	3.35155509695691	4.18560823603887	3.83933151701871	4.39514136394987	3.61565358981579
Gene1819	2.04824602195026	1.71193620005791	2.82396420535732	2.57788804297147	4.37736327931284	0.563895336482836	0.62272009573249	0.849010754290089	0.898545836804631	0.623736676618425
Gene1820	5.05615424518343	4.66174778055555	4.61177435096242	5.17749332792425	4.07769637046057	6.85551854226893	7.16724569996678	7.72678960813423	7.63344545831982	6.86415507411283
Gene1821	2.70508059663728	0.869766978471372	1.94428834753288	0.923773195625736	1.31216932869407	2.08759944160816	0.914920785273437	1.9290589123526	3.24192958796885	2.77535788668974
Gene1822	2.71907276155072	4.46857214645228	2.03606610020941	3.82719111672919	5.16719356429025	5.54515004550317	4.98062248929164	5.92125330900075	4.49363256660756	5.51678110098775
Gene1823	-1.68703995223924	-1.54573501324952	-1.54599604047261	-1.66421750235579	-1.57528708347321	-1.54459985318772	-1.66635265014351	-1.69132865205962	-1.68508397342711	-1.66618035586368
Gene1824	1.74986479726603	2.20284289715609	2.03457054185913	2.07886133997376	1.09206117914414	1.06384122678227	1.82652084556777	1.34531471564356	1.02283267693359	0.818092274427928
Gene1825	0.89338237811642	0.943826770676033	0.942421552165805	1.6569460169143	0.983217043343875	0.949956120416805	2.23214466564006	1.66250925300944	2.89981298216682	1.00609395295529
Gene1826	2.51707187984293	2.27638388596481	1.26096568408492	2.08943150421836	1.90323336773305	0.47376098912432	0.506902320586722	0.426357877836321	0.445735176044107	0.507483784639016
Gene1827	4.93260234420415	5.68975090071562	6.04091696410301	5.68924471067269	5.81224539991217	6.05139171171414	6.53808059587508	6.2034958799383	6.49510253591145	6.61004971122157
Gene1828	4.60822658558094	3.30880699816441	3.40856329786452	4.17538449616744	5.21440218119653	5.15343320372354	4.32063581356764	5.28366202342639	5.16143567093698	5.97928795301286
Gene1829	-0.877085008025401	-0.0476654531613764	-0.375502068346027	-0.8589139330766	-0.262254723378425	-0.86893732174435	-0.549910018468629	-0.880160802415962	-0.875646028471386	-0.860592560194827
Gene1830	5.3173046718018	4.98172328782588	4.05660796787792	5.08351920872607	3.4080919843693	2.77181334540631	3.58377646448567	3.04053621415065	4.03554504352374	3.17709439370079
Gene1831	4.42781869050676	3.81415115644513	4.98536304171902	4.9651365009997	3.97847823923921	2.45555723854029	2.38792455311059	2.68410387906536	2.87993974303749	2.16310396379909
Gene1832	3.22485103091994	3.88665176434248	3.34878055316182	3.38147436544827	3.11032976388406	3.05264987104952	2.20092892979664	3.50732300212621	3.02843029140123	3.81153303285923
Gene1833	2.02245214307184	2.77005041961585	2.49051882040214	1.62098740302981	1.41444730222736	1.02691794930639	1.36700519005374	1.98071944278983	2.55015571572337	2.44768321317171
Gene1834	4.4618422139266	4.86705981798024	5.09483374221159	5.39428045349601	4.26871055325239	7.30607040174589	6.0710256751834	6.76490154527471	6.07197716515299	6.66966576365768
Gene1835	3.59413212077192	3.06831219238109	3.41061182901576	2.15665010785949	2.24889311181673	5.52572985757412	2.72227662283659	3.4718460598757	4.82625107083941	3.12092537519712
Gene1836	5.30491169986492	5.93893807799455	4.9045004289762	5.25483841031635	3.85621592643515	7.58742616780737	7.42798350254974	7.14849968233683	7.09145252483972	7.82745962125286
Gene1837	3.4293284816564	4.91104625467789	2.81805805554144	2.50257487390435	2.41223841125885	3.89127428722682	3.09575061685725	4.13123071130422	4.8702221182212	4.67016548873597
Gene1838	4.27327449946336	4.20552278314837	3.46987130146743	2.7253810631142	2.52780342170704	1.32586157412161	2.40129343243939	2.95950177759573	2.59080897682615	2.56184984934485
Gene1839	7.63682632022025	8.08901778505655	7.61761967807234	8.13820842222168	7.64252251165522	6.18919634910036	6.53377582564423	5.81837508865865	6.70348908389218	6.75066376266224
Gene1840	8.36519894718153	8.45377548371209	8.22472321923414	8.22769854901678	8.86388940349398	7.44215365251899	7.40319898630114	7.31307262284441	7.71011183490013	7.6468695930197
Gene1841	3.42780688959511	2.2795356002291	4.0691479687104	2.43743967655943	4.06646715852494	1.1067765387908	1.17110459511497	1.96673757812675	3.40784309053328	1.82506701465934
Gene1842	5.86072341376333	5.10911867846782	6.1502260647816	5.36925977004801	5.47859135642446	5.88663449132324	5.14246934164306	5.55203193797416	5.55668783709445	6.86211843746283
Gene1843	0.505578790679842	0.275760538856253	1.67206960326693	0.600827083562474	0.53055140979453	0.277640753747549	0.294791372457814	0.968986594766706	1.13861027363912	1.42212819790325
Gene1844	4.33897168306555	4.29126771499288	4.96110152370699	4.38481368968682	2.4005180837422	2.95626835666007	3.40075176287623	3.48183346960377	2.94991739696679	3.09095861853341
Gene1845	1.96465696474756	3.17656686770587	2.74357339874892	3.75270856548519	3.1840316674581	3.35990828942166	4.98072867265804	2.69002877008038	4.57904556840212	3.8490166765025
Gene1846	1.23652932348877	2.46908817515661	1.53087189909411	2.02091215622573	1.43918394487702	1.54156697985295	1.82616254589356	2.12293063669918	2.61395124519743	3.54428664082288
Gene1847	5.85878893303231	5.9134916513976	6.6960066897131	6.00425785998909	5.87858227471142	4.29393034919374	5.85615405931806	4.90774780689596	5.20041054830106	5.48313079569176
Gene1848	3.93749145919545	4.81918747905022	3.65789388858047	2.87648021652253	4.04833827894072	5.03924646468758	4.57430981979329	4.38693073171	4.45442545818156	4.26105261737898
Gene1849	4.68063205894852	4.58193167872859	4.29299437647786	3.64132469405772	4.98779868201166	3.18714442837752	3.84042474533457	3.99842513409262	3.62887524102069	3.21426376257498
Gene1850	3.01240010676152	2.35008721773856	3.5447222759305	4.42827200575903	3.97185388310794	3.86536565723992	2.29272897536281	2.47028174646951	2.66228920192885	2.29457861466958
Gene1851	2.40101066684467	2.50514592205829	2.07468928804208	3.06274332363717	1.91596481215773	2.91096307603595	3.88637184265833	2.72856588470631	2.80381093366798	2.94940836077915
Gene1852	2.11208529783528	3.93231371059951	2.21772994397658	3.52876318717996	4.63540430072285	2.23373022066485	2.51426024691387	3.36580877360351	1.15957136432548	2.51636326740511
Gene1853	3.72471416422629	2.82263888205393	2.99682385475629	2.63001904109435	2.95301122076283	3.36310674804628	3.22092856590392	2.56538848701767	2.40758928040565	2.85327748291637
Gene1854	2.555435093063	3.44812357273534	2.19185161892218	4.64092421530966	2.98832463228857	1.63155072536043	1.4366096986521	1.23209532984572	1.76557281196079	1.96452970307421
Gene1855	6.17485787550199	6.58184251771626	5.36525477529202	6.57089715357129	5.76571130317949	6.99075989407197	7.45104721261722	6.61424007344018	7.17120836493148	7.68435315287525
Gene1856	2.91034416415888	1.5301292116171	2.86932349911442	2.60072151497913	2.39226445224623	1.30589365014513	1.61381922887473	1.75507004669995	1.47480921080035	1.61514120314227
Gene1857	4.12786027379906	3.71687202747906	1.90767420025652	3.06276312070518	3.69346873003331	2.8075996349949	2.22692237709049	2.80249734897399	1.84122180655812	2.825513114413
Gene1858	3.60704125853457	3.74900551594056	4.13623559026864	3.12121197734497	5.20502827447608	2.70156170670687	3.40488031598455	3.79727741357365	3.69187347459534	2.96932525105695
Gene1859	2.23405234155998	0.945452789137194	1.6886940351961	0.999276905478427	2.37670860451517	3.36722971513183	2.11491066424094	1.57305304647488	1.92384419060642	2.47385324436533
Gene1860	0.693550722925708	0.00602001761692695	0.00520359222450475	-0.207600963274027	-0.0171510838144686	0.00958899240407951	-0.20940440560171	-0.0351170216209821	0.292721659649235	0.0428612531519772
Gene1861	1.84212684016078	1.73541026992988	0.586451504409995	2.43104140012805	0.914605638901508	2.28309163411025	0.618863599886861	0.818910692174238	0.566462865090964	1.40392274725976
Gene1862	4.90049154512127	4.88168970945359	4.56631969041079	4.3556144105505	4.65407931405197	3.87974896982855	4.21408641647737	4.02921178860384	4.07911994283383	4.75368207946893
Gene1863	3.78558067228498	3.67882844685986	2.47137323988312	3.54440841797596	2.05139639574103	3.69511279408388	2.44716851443694	2.82975792708943	2.82202239018338	2.27424825421691
Gene1864	3.72909159498645	3.11318517518139	3.60287061927587	3.80444501368942	4.16030603359569	1.58203454503229	2.16493897888999	2.67455897082431	1.96759752752431	1.31360850595434
Gene1865	2.69372162423509	1.50239682018403	2.75297238632065	1.64487154578824	4.47043830143143	0.956416552012893	1.03844941946633	0.835167844051625	0.494907594566183	0.607889964565218
Gene1866	5.82285773391068	5.85481912424808	6.6858380695953	6.55259884555079	6.35007001543746	7.05091163953419	7.04497098951503	7.26671774203859	7.24111700057227	7.00397129453802
Gene1867	4.97111382950225	4.85321758286194	4.99707368769683	4.78958185375679	3.7764307910361	5.57285537131117	5.53247745722385	4.68259798849144	5.05299869166126	4.62949070588902
Gene1868	3.66528037594216	3.47565821942665	3.96424690590694	5.03904432485091	3.65821013370942	2.44583940264888	4.28204603425555	3.8539013039938	3.94844098531957	3.8521989216868
Gene1869	8.44336884296292	7.33938963862751	8.74508304958275	7.75847373513611	7.1422701568513	8.94882758507615	9.38897006078756	9.9870363096494	9.62091196501534	9.53180572016349
Gene1870	3.92004309521444	4.32014754506808	4.60610192139468	3.61691453003126	4.60020619058648	7.44580390090155	6.87116998683196	6.75821869431608	6.61930721968026	5.42025704604618
Gene1871	2.73640977510637	4.09168146065231	3.32622366783673	4.49183729135231	4.96536831187296	4.70193409670894	4.31686185977374	4.77771591763312	4.32111023098081	4.5863138474956
Gene1872	6.04106093933942	4.07383338378283	5.44828177111095	5.44398125751596	5.70021185770129	5.35826744949125	6.15068409440027	5.39062982393245	5.99078169600068	5.38245696506482
Gene1873	3.23450061448147	2.38486259476724	3.30424226287927	3.48771008989807	2.83061234406357	2.39681966170889	1.98493313136747	1.95793675686634	2.88502098140919	2.85698299853097
Gene1874	3.36586130506458	2.45532559555293	4.44680451352336	3.9102033038344	3.03870076784764	4.2005440057054	4.26588877989172	4.26504284036623	4.72897689104807	4.40235563938587
Gene1875	2.3245250334555	2.07240737473689	1.63765297522167	1.59399697969683	1.15714721689457	1.89005721273237	1.39502516837204	1.64766324300802	0.850608562836228	1.39614598302941
Gene1876	1.77265538792145	1.72878253531529	1.57972097335878	1.49649871832848	1.26090561096637	2.17892518902041	1.95936601314533	2.1067521931599	0.919223538422132	2.37601107537311
Gene1877	4.60643273555156	4.91576893166667	4.14265971567408	5.46514882261268	3.6929991014816	4.81524233821318	4.14726942088141	4.93673180979518	4.46724113321103	5.31620571041333
Gene1878	5.46881520437192	5.3387710677945	4.35675738274075	5.19781972873792	5.27129858807618	4.2384775695487	3.98163558808837	3.72649379264986	3.99586530222419	3.83279735999958
Gene1879	4.22973994153713	2.95753826755542	3.67601431188625	4.07285553431028	2.25221254572677	3.06903254567717	3.52931194568028	2.44699775860218	3.76393660262637	3.10193249520708
Gene1880	5.04672165930654	3.92397123490712	4.34761624812069	3.47912208067227	3.86105826007698	5.8281901123146	5.95997261232254	6.59394450710642	6.9185954655696	6.67321847252132
Gene1881	3.27554017746547	2.20079338624617	2.08619848667446	0.976165439622656	1.34848025825447	1.47414250515902	2.42965453292553	1.54370950435801	1.18469530440839	2.52778361965742
Gene1882	0.758055868647867	-0.102179422099674	0.133201481612847	0.180600159957811	0.111114538589283	-0.101115758149439	0.82072191571951	0.0898890463999841	0.109239982326001	0.173453062822133
Gene1883	5.78147846679029	6.11604222778108	7.21884403900844	5.9514019124588	6.08089913787046	5.4813580860493	5.51003561775994	6.3285149546316	5.66766823843985	5.04326308572815
Gene1884	3.25042457573886	2.95738656912399	3.68945950580798	3.83177843720961	2.24727099804861	3.70989409900031	4.81936266187219	3.04431767091019	3.34535586662095	2.39375660996443
Gene1885	6.60240413592006	6.26112659993966	5.83365669759021	6.18252835386502	7.00102106464303	6.073038094529	5.75729238728993	5.87409296402241	6.75963602230114	5.88923886055507
Gene1886	2.33062410415585	2.43182705110649	1.66268984685428	2.36729105227463	1.58231121587962	2.34903386776006	1.74191476853945	2.80920293684147	2.43524964504379	2.08779498986102
Gene1887	1.55095323685789	1.34114702578767	1.96873725192811	0.658279636790763	2.53070605401378	0.925334911821372	0.978750441578755	0.849574963191882	1.10067564031373	1.74915470082334
Gene1888	3.49351059546889	2.92275457208645	2.02612828597795	3.16652037111979	2.76222796251626	2.46652746794048	1.68466884373198	2.59577556805964	2.11612384293536	2.89542875135051
Gene1889	3.26755202559745	2.41661307309009	2.21871526878206	1.58313562488183	1.94309706186352	2.12102084326821	2.54869024682529	0.883617232866876	1.42406049633575	0.979902557780546
Gene1890	3.49085103177983	3.27874750509463	4.15155073243409	2.45749205080712	4.67391686531798	3.11713587879221	3.51520947080979	3.00638007940967	4.33817234527457	2.61778369254111
Gene1891	3.94449590482671	2.89383648550399	2.89074186124729	3.29509729583942	2.10763394420041	2.71945289994701	2.71987605268586	3.19577474616678	2.52695715750323	2.72174208853516
Gene1892	3.66318094932962	3.03144135664126	3.76853782493127	2.47479346717645	1.63701824313965	1.87883181495719	1.75900949507812	1.90137797046286	1.59912484947923	1.76051602622636
Gene1893	3.28544828654779	2.66746102137165	1.99682454639806	3.64439598789962	4.53179893761106	5.36388813489729	5.82172843564075	6.1190514191071	5.54961174677098	6.21035669489835
Gene1894	5.03279966009083	5.47196964948476	6.06930313505125	4.69264862842519	5.15642399100777	3.89268023889109	4.5190689497078	4.11207880619692	4.43044765614993	4.96652460788875
Gene1895	5.27387682603529	4.54283593612233	4.82464558157115	5.02095602404219	4.46591650240441	3.96831420406403	2.86898552698269	4.42016459467439	4.22669183737533	3.60935868070132
Gene1896	6.4416202589839	5.78479996154886	5.29772990969652	6.28315039313585	4.13403527070711	5.3685646247442	4.31797219826797	5.15034000130753	4.45938834573532	4.73562428035957
Gene1897	2.29151588817679	1.51704643430419	0.33605709744166	0.370991605258256	0.657728046360317	1.52845754613667	0.365337206410288	1.95962161396355	0.317987524179227	0.365791681510267
Gene1898	3.81144296995298	2.36208158246476	3.95211073130177	4.00117092270187	4.20582761329798	4.15215302188831	3.85087537912875	1.78047303061335	3.74151697450317	4.43028776580699
Gene1899	6.78634328369788	6.22503694574785	6.30241837689073	6.80481104345411	7.06381057201877	6.7619927815805	7.35698719952818	6.8404919791056	7.03263932039519	6.48833651231578
Gene1900	1.69373093174578	1.78391619793156	2.3675400894275	3.56065512644805	1.28956583307862	1.79479012792404	1.24022082063671	1.65416553161553	0.823695440266152	2.18073859014384
Gene1901	0.569911247930349	2.54365324743102	0.596067759160344	2.1156270825155	1.52787232038174	1.1456035994929	1.98689367771374	1.50315091121974	0.862217765926648	0.630202135009642
Gene1902	4.37807555361473	4.40103475675284	4.25347282560972	3.86776186302702	2.50763466797836	4.06611088570324	3.26470922800187	4.08179483132881	3.43337845536791	3.54700172308865
Gene1903	4.65064707887789	5.81195069031637	5.18162368841381	4.38083600173408	4.89496886559349	4.41292647161166	3.50129124062068	3.8440028425636	2.75398249160153	3.92877506080833
Gene1904	7.23148118144156	6.85389342271925	6.7207216987504	6.03763040527703	6.68093225448608	6.16137819091649	5.43631402554836	5.79983624015618	6.36984284545787	5.86203379540234
Gene1905	0.586474666045008	2.12618211951536	2.62304763771495	1.43334751477342	0.933237101454641	1.86600186059877	0.966838341033911	1.04823084059864	0.870078948680692	0.967765661365761
Gene1906	2.68983790491491	4.34128621514821	3.18700411383319	3.76644682144594	1.71493408876754	1.92402518994731	2.52238653809043	1.01162543784806	2.01137533418246	1.80257857630156
Gene1907	2.86355129500812	2.57933790113932	3.51355523833625	3.06601276748276	2.0155603598253	3.47891971513577	2.42179145298575	2.88856873384195	2.05950108856487	4.25860064552678
Gene1908	4.32565805818716	4.83026280767656	5.23441486264927	4.73565503815178	4.73057812331615	4.84907516321928	4.95208129208553	4.50854011166857	4.54337869998028	3.95262908411236
Gene1909	3.52536385613199	3.30258166195983	2.66548366082369	3.80460867716982	1.98615336245326	2.29908484164371	2.55060211301253	2.51045788035209	3.20109533042329	2.55249838170427
Gene1910	0.26813309456221	0.136705565239469	0.135902842812923	0.537676092122751	0.113611338784832	0.316554328214103	0.364935153431712	-0.0892058686750087	0.414594649214121	-0.0700680344563121
Gene1911	0.595670789226779	0.347036294056016	0.863766118142081	0.376333945801324	1.94589150725317	0.872577342941767	1.13540923372507	0.780970987467952	1.67364013729854	0.692984832227371
Gene1912	4.0011599728037	2.03335227709392	3.82867601931758	3.65031004353579	4.00581482238324	3.11180781547114	3.05191814160663	2.39615229842792	3.29282254760185	2.5306814584658
Gene1913	6.4963721910795	5.46898647238156	4.52851199765026	5.75970100880484	5.43736337549401	3.52095850888607	3.25113478772203	2.60918057913614	2.53693657333107	4.3638626942673
